mentions,sentiment
kompascom ndash aiptu hidayat suratnoharta anggota polisi asal magetan gugur akibat serangan mendadak orang tak dikenal otk distrik nogi kabupaten lanny jaya papua pegunungan selasa 10122024,Negatif
quotpnm liga nusantara memiliki penyebaran jauh lebih besar liga lainnya pesertanya tersebar dari sumatera hingga papua ada musim depan mudahmudahan meningkat jumlah pesertanya menjadi 24 sejak awal homeawayquot,Positif
ke12 provinsi tersebut aceh sumatera utara riau sumatera selatan jambi bangka belitung lampung kalimantan selatan kalimantan tengah kalimantan barat sulawesi selatan papua selatan,Netral
kondisi tersebut kata bmkg menyebabkan peningkatan gelombang setinggi 125 25 meter berpeluang terjadi selat malaka bagian utara laut natuna utara selat sunda bagian barat selatan laut jawa selat makassar bagian tengah selatan samudra h,Netral
petugas mengevakuasi topan seorang anggota kelompok kriminal bersenjata kkb puncak jaya papua tengah ditemukan tewas usai kontak tembak satgas ops damai cartenz 2024 fotoist,Negatif
puncak jaya topan seorang anggota kelompok kriminal bersenjata kkb kabupaten puncak jaya papua tengah ditemukan tewas usai kontak tembak satgas ops damai cartenz 2024,Negatif
topan diketahui merupakan pelaku penembakan bripda choisu rumabar anggota polres puncak jaya kompleks limalima kabupaten puncak jaya papua tengah selasa 10 desember 2024 lalu,Negatif
ldquosetelah kkb melakukan penembakan bripda choisu rumabar tim bergerak cepat melakukan pengejaranquot kata kepala operasi damai cartenz 2024 brigjen pol faizal ramadhani sabtu 14122024,Negatif
quothasilnya kontak tembak selasa 10 desember 2024 pada rabu 11 desember 2024 melakukan penyisiran lokasi menemukan anggota kkb topan pelaku penembakan bripda choisu rumabar kondisi tewasquot sambungnya,Negatif
sisi kasatgas humas operasi damai cartenz 2024 kombes pol bayu suseno menjelaskan jenazah kkb topan dievakuasi tim satgas ops damai cartenz 2024 bersama tenaga kesehatan kabupaten puncak jaya pemeriksaan medis penyeli,Positif
deretan namanama kepala daerah terpilih papua usai pilihan gubernur wali kota bupati dilaksanakan serentak hasil pleno kpu,Positif
area kampus seluas delapan hektar itsb kini memiliki fakultas fakultas teknik disain fakultas vokasi tercatat mahasiswa aktif sejumlah 1300 orang lebih berasal berbagai wilayah mulai aceh papua,Positif
intip daftar harta kekayaan benhur tomi mantan ketua umum klunb sepak bola persipura jayapura kini menjadbat sebagau gubernur papua 2024,Positif
smelter pt freeport indonesia ptfi kawasan ekonomi khusus kek gresik jawa timur beroperasi september lalu tembaga produk pengolahan hasil tambang tersebut emas ini kali pertama indonesia memproduksi logam mul,Positif
tribunnewscom lanny jaya brigpol tri yudha argadianto anggota kepolisian resor polres lanny jaya polda papua meninggal dunia dibacok orang dikenal otk rabu 11 desember 2024,Positif
pasangan calon gubernur calon wakil gubernur papua tengah meki nawipadeinas geley mege foto dokumentasi pribadi,Netral
papuajpnncom timika badan pengawas pemilihan umum bawaslu provinsi papua tengah meminta bawaslu puncak menindaklanjuti pengaduan tim pendukung pasangan calon gubernur wakil gubernur papua tengah meki nawipa deinas geley mege te,Positif
ldquobawaslu provinsi papua tengah siap mengambil alih penanganan pengaduan terkait dugaan penghilangan suara kabupaten puncak bawaslu setempat bawaslu puncak segera menindaklanjutinyardquo ujar komisioner bawaslu papua tengah yonas,Positif
jayapura kompascom pleno terbuka rekapitulasi suara pemilihan gubernur wakil gubernur papua diwarnai drama terutama terkait pengesahan suara kota jayapura,Negatif
situasi mendapat sorotan serius badan pengawas pemilu bawaslu provinsi papua dianggap mencerminkan kelalaian kpu kota jayapura,Negatif
quotberani berbuat berani bertanggung jawab sekali berani berbuat berani bertanggung jawabquot ujar anggota bawaslu papua haritje latuihamallo sabtu 14122024,Positif
melalui papua bersama konsorsium subholding integrated marine logistics pertamina bakal terlibat langsung proyek pengembangan fasilitas regasifikasi darat landbased regasification plant regasifikasi terapung floating storage and regasif,Positif
puncak ndash satgas mobile yonif 323buaya putih kostrad berhasil menangkap seorang anggota organisasi papua merdeka opm diduga terlibat sejumlah tindak kriminal distrik ilaga kabupaten puncak papua tengah jumat 6122024,Negatif
komandan satgas yonif 323 menegaskan operasi adalah bagian komitmen menumpas kelompok separatis mengancam stabilitas wilayah papua ini tersangka menjalani pemeriksaan intensif mengungkap jaringan terkait penkostrad,Positif
mobil truk nomor polisi pb 9607 s ditembaki otk spbu hansen kota sorong papua barat daya penembakan mengakibatkan kaca mobil bagian kanan pecah,Negatif
papuajpnncom intan jaya badan pengawas pemilu umum kabupaten intan jaya bawaslu intan jaya provinsi papua tengah merekomendasikan kpud intan jaya melaksanakan rekapitulasi ulang penyandingan data distrik terkait pilkada daerah t,Positif
ketua panitia silatnas jakobus eko kurniawan mengungkapkan acara tersebut dihadiri 700 peserta termasuk mantan aktivis pendiri prd berbagai daerah lain aceh sumatera utara sumatera selatan lampung riau banten jawa barat dk,Positif
program pengawalan pendampingan sambung dilakukan 12 provinsi lokasi oplah meliputi aceh sumatra utara riau sumatra selatan jambi bangka belitung lampung kalimantan selatan kalimantan tengah kalimantan barat sulawesi selatan d,Positif
melalui karyakarya ajp 2024 menurut atep publik mengetahui perjuangan pertamina sebagai agen swasembada energi mengelola operasional seluruh indonesia mulai sabang hingga papua hulu hilir dari bisnis mi,Positif
pelaksanaan angkutan jalan perintis tahun 2024 sebanyak 318 trayek dilaksanakan 35 provinsi prov daerah khusus jakarta prov yogyakarta prov papua pegunungan ini sebagian besar armada bus perintis berusia tua tidak,Negatif
jelas memberatkan perum damri lantaran penumpangnya bukan kelompok masyarakat mampu akhirnya itu berdampak pengeluaran harus ditanggung masyarakat daerah papua nusa tenggara timur semestinya kebijakan itu,Negatif
berdasarkan badan nasional pengelola perbatasan membangun 15 pos lintas batas negara plbn berdasarkan instruksi presiden nomor 6 tahun 2015 percepatan pembangunan tujuh pos lintas batas negara terpadu sarana prasarana penunjang ka,Positif
berdasarkan instruksi presiden nomor 1 tahun 2019 percepatan pambangunan 11 pos lintas batas negara terpadu sarana prasarana penunjang dikawasan perbatasan plbn serasan prov kepulauan riau plbn jago babang prov kalimanta,Positif
jakarta aiptu hidayat suratnoharta brigpol tri yudha argadianto meregang nyawa usai menjadi korban aksi penyerangan orang tak dikenal otk kios warung dekat jembatan yakobak distrik nogi kabupaten lanny jaya papua pegunungan r,Negatif
kabid humas polda papua kombes pol ignatius benny ady prabowo mengatakan aiptu hidayat suratnoharta diserang otk menggunakan senjata tajam,Negatif
quotupacara pemakaman bripka anumerta tri yudha argadianto dipimpin kabidkeu polda papua kombes pol irawan banuajiquot katanya,Negatif
jakarta satuan tugas satgas ops damai cartenz2024 berhasil melumpuhkan topan merupakan anggota kelompok kriminal bersenjata kkb,Negatif
kepala operasi damai cartenz2024 brigjen faizal ramadhani mengungkap topan pelaku penembakan bripda choisu rumabar anggota polres puncak jaya kompleks limalima kabupaten puncak jaya papua tengah selasa 10 desember 2024,Negatif
ldquosetelah kkb melakukan penembakan bripda choisu rumabar tim bergerak cepat melakukan pengejaranquot kata faizal wartawan sabtu 14122024,Negatif
ldquosetelah kkb melakukan penembakan bripda choisu rumabar tim bergerak cepat melakukan pengejaranquot kata faizal wartawan sabtu 14122024,Netral
quothasilnya kontak tembak selasa 10 desember 2024 hari rabu 11 desember 2024 melakukan penyisiran lokasi menemukan kkb topan pelaku penembakan bripda choisu rumabar tewasquot sambungnya,Negatif
paslon gubernur wakil gubernur papua nomor urut 1 benhur tommy manoyeremias bisai btmyb,Negatif
paslon gubernur wakil gubernur papua nomor urut 1 benhur tommy manoyeremias bisai btmyb,Positif
jayapura kompascom pasangan calon gubernur wakil gubernur provinsi papua nomor urut 1 benhur tommy mano yeremias bisai btmyb unggul pilkada papua,Positif
komisi pemilihan umum kpu provinsi papua menetapkan btmyb pemenang mengalahkan pasangan nomor urut 2 markus derek fakiri ariyoko rumaropen mdfar,Positif
jayapura viva jatim ndash perkuat beberapa pemain gresik united menjalani laga away kontra persipura di stadion mandala jayapura papua pekan 11 liga 2 grup 3 sabtu 14 desember 2024 meski laga berat optimis membawa pulang tiga,Positif
pdip menduga polisi melakukan kekerasan membatalkan proses rekapitulasi suara paniai papua tengah,Negatif
tempoco jakarta ketua dpp pdip bidang reformasi sistem hukum nasional ronny talapessy menjelaskan kronologi kejadian dugaan intervensi kekerasan aparat kepolisian proses rekapitulasi hasil pilkada paniai papua tengah,Negatif
ketua dpp bidang pemenangan pemilu pdip deddy sitorus ketua dpp pdip bidang reformasi sistem hukum nasional ronny talapessy menggelar konferensi pers gedung dpp pdip jakarta jumat 13122024 menyampaikan terkait dugaan kecurangan pi,Negatif
quotdi sisi gorontalo papua barat tercatat provinsi jumlah pahlawan nasional paling sedikit masingmasing satu orang mereka hi nani wartabone gorontalo ditetapkan 2003 machmud singgirei ruma,Netral
tribunnewscom presiden prabowo subianto menyetujui pemberian amnesti narapidana penghina kepala negara dijerat undangundang informasi transaksi elektronik ite hingga kasuskasus ringan papua,Positif
pemerintah memberikan perhatian khusus kasuskasus ringan papua,Positif
ldquoada kurang lebih 18 orang yang bukan bersenjata menjadi bagian upaya rekonsiliasi temanteman papuardquo ungkap supratman,Positif
pdip menduga polisi melakukan kekerasan membatalkan proses rekapitulasi suara paniai papua tengah,Negatif
tempoco jakarta ketua dpp pdip bidang reformasi sistem hukum nasional ronny talapessy menjelaskan kronologi kejadian dugaan intervensi kekerasan aparat kepolisian proses rekapitulasi hasil pilkada paniai papua tengah,Negatif
quotada 3201 peserta aceh hingga papua yang lebih dahsyatnya juara pertamanya bukan pulau jawa pulau kalimantan juara keduanya pulau sumatera juara ketiganya baru dari pulau jawaquot kata sekretaris jenderal k,Positif
siap ndash aksi polisi diduga melakukan kekerasan terekam video berlangsungnya rapat pleno rekapitulasi perhitungan suara tingkat kabupaten paniai papua tengah 11 desember 2024,Negatif
papua ndash satuan tugas satgas yonif 501by menunjukkan kepedulianya menjaga keamanan ketertiban wilayah papua rangka patroli rutin satgas yonif 501by menemukan tembok terlukis gambar bendera bintang kejora simbol,Positif
ldquopenemuan gambar bintang kejora merupakan bagian upaya untuk mengidentifikasi mengatasi segala bentuk provokasi dapat mengganggu situasi keamananrdquo ungkap dansatgas yonif 501by letkol inf yahkya wisnu arianto ssos m,Netral
patroli dilakukan satgas yonif 501by bertujuan mencegah penyebaran simbolsimbol dapat memperburuk ketegangan untuk menjaga hubungan harmonis tni masyarakat papua itu adanya pengecatan ulang,Positif
keberhasilan misi kembali menunjukkan peran aktif tni memastikan wilayah papua tetap aman damai terbebas segala bentuk gangguan mengancam integritas negara diharapkan warga papua semakin sadar pentingnya menjaga kedamaian,Positif
papuasatgas pamtas mobile ripng yonif 503mayangkara ajari berikan buku baca alat tulis anak papua distrik kenyam kabupaten nduga papua selasa 10122024,Positif
berawal kegiatan komunikasi sosial selalu dilaksanakan satgas yonif 503mayangkara bersama masyarakat tidak sengaja melihat kegiatan belajar mengajar dilakukan bapak agus selaku guru kegiatan belajar mengajar,Positif
tim bertanding merupakan klub terbaik klasemen akhir pro futsal league musim lalu tim ambil bagian ajang adalah black steel fc papua halus fc jakarta cosmo jne jakarta moncongbulo fc bintang timur surabaya unggul fc malang pan,Positif
merauke ndash salah satu tokoh perempuan berpengaruh kampung kirely distrik ulilin kabupaten merauke papua selatan ibu lea yohana dambujai 55 terus menunjukkan perannya menjaga harmoni sosial mendorong kemajuan masyarakat sete,Positif
menteri hukum supratman andi agtas mengatakan presiden prabowo subianto memberikan amnesti sejumlah narapidana mulai pengguna narkotika hingga kasus terkait papua,Positif
kementerian ketenagakerjaan kemnaker mengungkap empat provinsi menetapkan upah minimum provinsi ump keempat provinsi adalah nusa tenggara barat ntb papua pegunungan papua selatan papua barat,Positif
lebih lanjut supratman menjelaskan mendapat amnesti para narapidana berlatar belakang aktivis meski tak gamblang supratman menyebut banyak yang punya latar belakang menyuarakan permasalahan papua,Positif
quotini upaya itikad baik pemerintah mempertimbangkan bagaimana kemudian papua menjadi lebih tenang sebagainyaquot sambungnya,Positif
kpu tetapkan btmyb raih suara terbanyak pilgub papua rapat pleno rekapitulasi hasil penghitungan suara pemilihan gubernur wakil gubernur papua 2024 foto tangkapan layar youtube kpu papua,Positif
kbrn jayapura komisi pemilihan umum papua merampungkan rapat pleno rekapitulasi hasil penghitungan suara pemilihan gubernur wakil gubernur papua 2024 pasangan calon gubernurwakil gubernur papua nomor urut 1 benhur tomi manoyermias bisai ditetapk,Positif
pleno ditetapkan total suara sah sebanyak 532747 suara sah sebanyak 13132 menjadi total 545878 quothasil pemilihan gubernur wakil gubernur papua 2024 ditetapkan sebagai pengumuman sabtu 14122024 pukul 06,Positif
itu ketua kpu papua steve dumbon beterima kasih semua pihak masyarakat papua khususnya membantu kpu menyukseskan pilkada papua 2024,Positif
quotsetelah baru tetapkan gubernur wakil gubernur terpilih terima kasih bawaslu papua saksi seluruh pihak atas dukungannya selama pleno rekapitulasi penghitungan suaraquot ujarnya,Positif
tim bertanding merupakan klub terbaik klasemen akhir pro futsal league musim lalu tim ambil bagian ajang adalah black steel fc papua halus fc jakarta cosmo jne jakarta moncongbulo fc bintang timur surabaya unggul fc malang pan,Positif
kbrn merauke stasiun meteorologi mopah merauke merilis prakiraan cuaca provinsi papua selatan kabupaten asmat mappi merauke berikut prakiraan cuaca provinsi papua selatan sabtu 14 desember 2024 x200b,Netral
beradasarkan rilis stasiun meterologi mopah merauke diterima rri menyatakan peringatan dini waspada potensi hujan sedang hingga lebat dapat disertai petir wilayah daratan perairan bmkg terus mengupdate prakiraan cuaca wil,Netral
paslon gubernur wakil gubernur papua nomor urut 1 benhur tommy manoyeremias bisai btmyb,Positif
